,date,home_team_abbr,home_score,away_team_abbr,away_score,away_GP,home_GP,away_assist_percentage,home_assist_percentage,away_assists,home_assists,away_block_percentage,home_block_percentage,away_blocks,home_blocks,away_days_between_games,home_days_between_games,away_defensive_rating,home_defensive_rating,away_defensive_rebound_percentage,home_defensive_rebound_percentage,away_defensive_rebounds,home_defensive_rebounds,away_effective_field_goal_percentage,home_effective_field_goal_percentage,away_field_goal_percentage,home_field_goal_percentage,away_field_goals,home_field_goals,away_free_throw_attempt_rate,home_free_throw_attempt_rate,away_free_throws,home_free_throws,away_game_lost,home_game_lost,away_game_won,home_game_won,away_opp_defensive_rebounds,home_opp_defensive_rebounds,away_opp_effective_field_goal_percentage,home_opp_effective_field_goal_percentage,away_opp_field_goal_percentage,home_opp_field_goal_percentage,away_opp_field_goals,home_opp_field_goals,away_opp_personal_fouls,home_opp_personal_fouls,away_opp_three_point_field_goals,home_opp_three_point_field_goals,away_opp_total_rebounds,home_opp_total_rebounds,away_opp_true_shooting_percentage,home_opp_true_shooting_percentage,away_opp_two_point_field_goal_percentage,home_opp_two_point_field_goal_percentage,away_opp_two_point_field_goals,home_opp_two_point_field_goals,away_personal_fouls,home_personal_fouls,away_ppg,home_ppg,away_steal_percentage,home_steal_percentage,away_steals,home_steals,away_three_point_attempt_rate,home_three_point_attempt_rate,away_three_point_field_goals,home_three_point_field_goals,away_total_rebound_percentage,home_total_rebound_percentage,away_total_rebounds,home_total_rebounds,away_true_shooting_percentage,home_true_shooting_percentage,away_turnover_percentage,home_turnover_percentage,away_turnovers,home_turnovers,away_two_point_field_goal_percentage,home_two_point_field_goal_percentage,away_two_point_field_goals,home_two_point_field_goals,away_win_perc,home_win_perc,total_score
20,2019-10-27,LAL,120.0,CHO,101.0,2.0,2.0,66.25,55.0,27.0,19.5,7.35,17.0,4.5,8.0,2,2,119.7,103.2,66.6,82.80000000000003,32.5,31.5,0.5770000000000001,0.47700000000000004,0.4755,0.415,41.0,35.5,0.24600000000000002,0.263,13.0,17.0,1.0,1.0,1.0,1.0,34.0,35.5,0.524,0.5285,0.47,0.4665,46.0,35.5,20.5,25.0,10.5,9.5,50.5,42.5,0.5615,0.5775,0.5589999999999999,0.5435,35.5,26.0,23.5,22.5,112.5,98.5,4.4,9.35,4.5,9.0,0.4225,0.345,17.5,10.5,45.15000000000001,49.45,41.5,41.5,0.591,0.5165,16.65,12.8,19.0,14.0,0.4775,0.4475,23.5,25.0,0.5,0.5,221.0
21,2019-10-27,MEM,134.0,BRK,133.0,2.0,2.0,48.2,59.7,11.0,23.0,8.700000000000001,11.1,1.0,6.5,2,2,105.45,106.45,77.75,77.9,18.5,36.0,0.5635,0.4615,0.48700000000000004,0.42100000000000004,21.0,38.5,0.34650000000000003,0.275,12.5,17.0,1.0,2.0,1.0,0.0,35.0,38.0,0.53,0.5035000000000001,0.4475,0.4505,42.0,40.0,26.5,27.0,15.0,9.5,45.5,48.0,0.556,0.5589999999999999,0.4415,0.521,27.0,30.5,14.5,26.0,119.5,101.5,8.600000000000001,7.85,6.0,8.5,0.4055,0.3345,8.0,7.5,51.05,49.7,25.0,48.0,0.5840000000000001,0.495,17.2,16.95,13.5,21.0,0.613,0.5125,13.0,31.0,0.5,0.0,267.0
22,2019-10-27,MIN,116.0,MIA,109.0,2.0,2.0,58.35,59.9,25.5,26.5,10.75,8.45,5.5,5.0,1,2,97.1,101.9,85.9,80.65,43.0,39.5,0.5235000000000001,0.512,0.463,0.4495,43.0,44.5,0.4075,0.30000000000000004,28.0,22.5,0.0,0.0,2.0,2.0,18.5,17.5,0.491,0.531,0.297,0.47,19.5,21.0,16.5,16.0,2.5,6.0,23.0,23.0,0.5349999999999999,0.5395000000000001,0.456,0.5845,17.0,15.0,31.5,21.5,125.5,124.0,6.9,9.15,8.0,10.0,0.324,0.408,11.5,12.5,54.75,53.65,52.5,52.0,0.5740000000000001,0.5529999999999999,14.55,11.15,18.5,14.0,0.5095000000000001,0.5465,31.5,32.0,1.0,1.0,225.0
23,2019-10-27,OKC,120.0,GSW,92.0,1.0,2.0,69.2,44.65,27.0,14.5,0.0,8.399999999999999,0.0,5.0,3,2,133.7,97.3,90.0,81.4,27.0,41.5,0.47,0.43700000000000006,0.39399999999999996,0.392,39.0,32.5,0.303,0.319,29.0,17.5,1.0,2.0,0.0,0.0,36.0,38.5,0.738,0.4685,0.625,0.423,50.0,39.5,24.0,26.0,18.0,8.5,39.0,48.0,0.7559999999999999,0.49200000000000005,0.667,0.5075000000000001,32.0,31.0,21.0,20.5,122.0,90.0,6.6,5.9,7.0,6.0,0.424,0.30100000000000005,15.0,7.5,51.9,50.25,42.0,48.5,0.544,0.4755,10.4,14.1,13.0,15.5,0.42100000000000004,0.4300000000000001,24.0,25.0,0.0,0.0,212.0
24,2019-10-28,ATL,103.0,PHI,105.0,2.0,2.0,68.15,56.3,27.0,24.5,8.1,8.7,5.0,5.5,2,2,95.85,101.75,84.9,75.4,41.0,38.5,0.5165,0.5705,0.459,0.512,39.5,43.5,0.3845,0.2115,23.0,13.0,0.0,0.0,2.0,2.0,30.5,29.5,0.499,0.425,0.45299999999999996,0.38299999999999995,37.0,35.0,28.5,17.5,7.5,7.5,38.0,42.5,0.5235,0.488,0.4925,0.48100000000000004,29.5,27.5,30.0,20.5,112.0,110.0,9.3,7.2,10.0,7.0,0.366,0.3585,10.0,10.0,56.15000000000001,52.5,50.0,47.0,0.5575,0.591,15.45,14.3,18.5,15.5,0.5415000000000001,0.615,29.5,33.5,1.0,1.0,208.0
25,2019-10-28,DET,96.0,IND,94.0,2.0,3.0,61.2,56.43333333333334,24.5,22.0,8.6,10.366666666666664,4.5,6.0,2,2,114.85,112.13333333333333,71.80000000000003,80.0,28.0,31.66666666666667,0.506,0.5529999999999999,0.4545,0.4923333333333333,40.0,39.0,0.2095,0.3853333333333333,15.5,22.33333333333333,2.0,2.0,0.0,1.0,33.5,30.66666666666667,0.5825,0.5463333333333332,0.513,0.4853333333333333,40.5,42.333333333333336,20.5,23.0,11.0,10.666666666666666,44.5,38.66666666666666,0.618,0.5833333333333334,0.5740000000000001,0.544,29.5,31.66666666666667,27.5,23.0,104.5,110.0,7.55,7.033333333333334,7.5,7.333333333333332,0.27899999999999997,0.331,9.0,9.666666666666666,44.7,50.53333333333333,36.0,39.66666666666666,0.5429999999999999,0.5916666666666667,14.3,16.133333333333333,16.0,18.0,0.4885,0.5519999999999999,31.0,29.33333333333333,0.0,0.3333333333333333,190.0
26,2019-10-28,HOU,116.0,OKC,112.0,3.0,2.0,47.93333333333334,69.3,17.666666666666668,26.0,8.433333333333332,9.65,5.0,5.0,1,2,94.76666666666668,107.9,80.2,84.35,41.66666666666666,41.5,0.5113333333333333,0.4915000000000001,0.4493333333333333,0.412,36.333333333333336,38.0,0.30666666666666664,0.376,17.333333333333332,28.0,2.0,1.0,1.0,1.0,34.666666666666664,40.0,0.43,0.5475000000000001,0.3906666666666667,0.4625,36.333333333333336,46.0,22.33333333333333,28.5,7.333333333333332,17.0,45.0,47.5,0.473,0.5609999999999999,0.4796666666666667,0.563,29.0,29.0,22.33333333333333,23.5,100.0,118.5,6.533333333333334,5.85,6.666666666666668,6.5,0.3373333333333333,0.506,10.0,14.5,52.23333333333333,51.75,49.0,51.0,0.545,0.5529999999999999,16.333333333333332,13.35,18.0,16.5,0.4966666666666668,0.5085,26.33333333333333,23.5,0.3333333333333333,0.5,228.0
27,2019-10-28,LAC,111.0,CHO,96.0,3.0,3.0,62.26666666666667,57.7,24.33333333333333,25.66666666666667,7.066666666666666,9.233333333333333,4.333333333333333,4.666666666666667,1,2,120.0,115.53333333333336,69.8,75.73333333333333,32.333333333333336,33.666666666666664,0.5313333333333333,0.6156666666666667,0.44533333333333336,0.5346666666666667,39.0,44.0,0.2483333333333333,0.373,15.666666666666664,23.66666666666667,2.0,1.0,1.0,2.0,35.0,33.0,0.5446666666666666,0.527,0.4890000000000001,0.44299999999999995,47.0,39.66666666666666,21.0,26.33333333333333,10.666666666666666,15.0,49.33333333333334,44.0,0.5760000000000001,0.5763333333333334,0.5770000000000001,0.496,36.333333333333336,24.66666666666667,22.33333333333333,27.0,108.66666666666669,125.0,5.266666666666667,7.533333333333334,5.333333333333333,7.666666666666668,0.41,0.38366666666666666,15.0,13.333333333333336,46.40000000000001,48.66666666666666,42.66666666666666,41.66666666666666,0.5603333333333333,0.6513333333333332,15.166666666666664,13.0,17.333333333333332,14.333333333333336,0.467,0.6046666666666667,24.0,30.66666666666667,0.3333333333333333,0.6666666666666666,207.0
28,2019-10-28,MIL,129.0,CLE,112.0,2.0,2.0,59.05,60.55,21.5,15.5,7.75,15.4,4.5,5.5,2,2,97.5,104.6,85.25,83.25,38.0,26.5,0.4975,0.536,0.4375,0.316,36.5,23.5,0.2665,0.27699999999999997,14.5,8.5,1.0,1.0,1.0,1.0,34.5,46.5,0.4945,0.4955000000000001,0.439,0.411,38.0,39.5,22.5,27.5,9.5,16.0,41.0,55.5,0.516,0.5395000000000001,0.496,0.4655,28.5,23.5,17.5,14.5,97.5,121.5,8.6,6.5,8.5,3.5,0.387,0.5195,10.0,8.0,54.5,47.35,49.0,29.5,0.521,0.5615,15.4,11.7,17.0,6.0,0.518,0.4495,26.5,15.5,0.5,0.5,241.0
29,2019-10-28,NOP,123.0,GSW,134.0,2.0,3.0,62.95,65.06666666666666,22.0,29.0,2.15,8.033333333333333,1.0,4.666666666666667,1,2,125.35,115.56666666666668,83.55,74.46666666666667,27.0,35.333333333333336,0.4115,0.5336666666666667,0.36,0.447,34.5,44.66666666666666,0.32,0.16966666666666666,28.0,13.666666666666664,2.0,3.0,0.0,0.0,39.0,25.66666666666667,0.6990000000000001,0.5206666666666667,0.5945,0.38766666666666666,47.0,30.0,25.0,14.666666666666664,16.5,9.333333333333334,44.5,33.333333333333336,0.72,0.5733333333333334,0.6485000000000001,0.4656666666666666,30.5,20.666666666666668,18.0,28.66666666666667,107.0,120.33333333333331,9.65,5.7666666666666675,10.0,6.333333333333332,0.3915,0.45299999999999996,10.0,17.333333333333332,47.85,48.66666666666666,40.5,47.66666666666666,0.4895000000000001,0.5599999999999999,11.05,13.366666666666665,13.5,16.666666666666668,0.4225,0.5023333333333334,24.5,27.33333333333333,0.0,0.0,257.0
30,2019-10-28,NYK,105.0,CHI,98.0,3.0,3.0,52.7,49.2,20.33333333333333,18.666666666666668,8.299999999999999,6.366666666666667,4.333333333333333,3.0,2,2,108.63333333333333,110.43333333333334,74.53333333333332,75.16666666666667,32.666666666666664,34.333333333333336,0.45,0.5053333333333333,0.39866666666666667,0.4383333333333333,39.333333333333336,37.66666666666666,0.242,0.3173333333333333,17.666666666666668,18.33333333333333,2.0,3.0,1.0,0.0,40.66666666666666,36.333333333333336,0.555,0.5523333333333333,0.46299999999999997,0.4773333333333333,40.66666666666666,40.333333333333336,21.33333333333333,23.33333333333333,16.0,12.666666666666664,52.0,47.66666666666666,0.5866666666666667,0.591,0.507,0.532,24.66666666666667,27.66666666666667,21.0,29.66666666666667,106.33333333333331,105.0,11.0,11.533333333333333,11.333333333333336,12.333333333333336,0.3663333333333333,0.319,10.0,11.333333333333336,47.43333333333334,47.9,46.33333333333334,44.33333333333334,0.4883333333333333,0.5396666666666666,10.466666666666667,17.7,12.666666666666664,21.0,0.4683333333333333,0.44733333333333336,29.33333333333333,26.33333333333333,0.3333333333333333,0.0,203.0
31,2019-10-28,PHO,95.0,UTA,96.0,3.0,3.0,55.53333333333333,70.4,20.666666666666668,29.33333333333333,4.666666666666667,7.5,2.6666666666666665,4.333333333333333,2,2,91.96666666666664,101.36666666666667,82.89999999999998,79.7,38.66666666666666,39.66666666666666,0.5426666666666667,0.5323333333333333,0.474,0.465,37.66666666666666,42.0,0.22533333333333336,0.317,13.666666666666664,24.33333333333333,1.0,1.0,2.0,2.0,32.333333333333336,23.0,0.434,0.4666666666666666,0.38366666666666666,0.4836666666666667,32.0,25.66666666666667,21.0,20.33333333333333,8.333333333333334,7.0,40.333333333333336,30.33333333333333,0.4806666666666666,0.5233333333333333,0.4146666666666667,0.5136666666666666,23.66666666666667,18.666666666666668,26.0,31.33333333333333,99.66666666666669,120.33333333333331,6.1000000000000005,8.4,6.0,9.0,0.366,0.38766666666666666,10.666666666666666,12.0,52.46666666666667,52.43333333333334,44.0,49.0,0.5756666666666667,0.5880000000000001,17.266666666666666,13.3,18.0,15.666666666666664,0.5386666666666667,0.5459999999999999,27.0,30.0,0.6666666666666666,0.6666666666666666,191.0
32,2019-10-28,SAC,94.0,DEN,101.0,2.0,3.0,64.44999999999999,49.73333333333333,13.0,16.666666666666668,13.75,6.2,2.0,3.333333333333333,3,2,99.8,115.73333333333332,75.5,85.93333333333332,18.5,30.0,0.48,0.4576666666666666,0.51,0.3953333333333333,18.5,33.666666666666664,0.36200000000000004,0.273,14.0,18.0,0.0,3.0,2.0,0.0,39.5,37.0,0.44799999999999995,0.6136666666666667,0.4045,0.535,35.0,46.33333333333334,30.0,23.33333333333333,7.5,13.333333333333336,51.0,42.333333333333336,0.525,0.6356666666666667,0.47,0.6183333333333333,27.5,33.0,14.0,23.0,108.0,96.0,8.75,6.466666666666666,5.5,6.666666666666668,0.344,0.35966666666666663,9.0,10.666666666666666,46.95,48.43333333333334,24.0,40.333333333333336,0.5409999999999999,0.5023333333333333,14.25,17.23333333333333,10.5,20.0,0.4635,0.424,9.5,23.0,1.0,0.0,195.0
33,2019-10-28,SAS,113.0,POR,110.0,3.0,2.0,38.333333333333336,55.2,16.333333333333332,25.5,9.1,9.65,4.333333333333333,6.0,1,2,109.8,111.0,75.46666666666667,84.55,37.0,36.5,0.5429999999999999,0.5285,0.4906666666666666,0.4845,42.333333333333336,46.0,0.27399999999999997,0.2955,20.666666666666668,21.5,1.0,0.0,2.0,2.0,32.666666666666664,33.5,0.5016666666666667,0.55,0.413,0.4815,36.0,45.5,23.66666666666667,23.5,15.333333333333336,13.0,44.66666666666666,40.0,0.5593333333333333,0.5700000000000001,0.43733333333333335,0.5195000000000001,20.666666666666668,32.5,26.0,18.5,114.33333333333331,122.0,7.466666666666666,5.7,7.666666666666668,6.0,0.3093333333333333,0.256,9.0,8.5,50.3,56.55,45.33333333333334,52.0,0.5913333333333334,0.5720000000000001,15.2,12.35,17.333333333333332,15.0,0.5606666666666668,0.5325,33.333333333333336,37.5,0.6666666666666666,1.0,223.0
34,2019-10-28,TOR,104.0,ORL,95.0,2.0,3.0,53.90000000000001,61.79999999999999,19.5,16.666666666666668,10.2,11.066666666666668,5.5,6.333333333333332,2,2,95.15,99.86666666666667,77.94999999999997,72.76666666666667,34.0,31.33333333333333,0.431,0.5403333333333333,0.392,0.38633333333333336,36.0,25.66666666666667,0.242,0.269,17.5,10.333333333333334,1.0,1.0,1.0,2.0,43.5,35.0,0.4955,0.435,0.4435,0.36866666666666653,38.0,38.0,20.5,25.33333333333333,9.0,13.666666666666664,53.0,51.33333333333334,0.5085,0.4743333333333333,0.537,0.384,29.0,24.33333333333333,16.5,18.666666666666668,96.5,114.66666666666669,10.15,5.633333333333333,10.0,3.6666666666666665,0.331,0.45399999999999996,7.0,11.333333333333336,46.45,51.20000000000001,46.0,37.0,0.473,0.588,10.2,17.566666666666666,11.5,15.666666666666664,0.4705,0.409,29.0,14.333333333333336,0.5,0.6666666666666666,199.0
35,2019-10-29,DEN,106.0,DAL,109.0,3.0,3.0,57.56666666666666,60.56666666666666,22.33333333333333,15.0,8.833333333333334,12.266666666666666,5.0,3.0,2,1,107.53333333333336,100.6,79.06666666666669,73.66666666666667,37.333333333333336,24.0,0.5183333333333334,0.4593333333333333,0.4463333333333333,0.4623333333333333,39.0,24.33333333333333,0.3833333333333333,0.31266666666666665,26.0,15.666666666666664,1.0,0.0,2.0,3.0,37.66666666666666,37.333333333333336,0.5206666666666667,0.4526666666666667,0.45799999999999996,0.40166666666666667,42.333333333333336,35.333333333333336,28.0,27.0,11.666666666666664,9.0,47.66666666666666,50.0,0.5546666666666666,0.5096666666666666,0.5266666666666667,0.4613333333333333,30.66666666666667,26.33333333333333,21.0,15.333333333333336,116.66666666666669,105.66666666666669,6.7333333333333325,8.733333333333333,7.0,6.333333333333332,0.4786666666666666,0.3516666666666666,12.666666666666664,9.333333333333334,49.63333333333333,48.93333333333334,47.0,34.0,0.5723333333333334,0.5176666666666666,11.9,12.333333333333336,13.666666666666664,10.333333333333334,0.5766666666666667,0.4486666666666667,26.33333333333333,15.0,0.6666666666666666,1.0,215.0
36,2019-10-29,LAL,120.0,MEM,91.0,3.0,3.0,61.8,57.06666666666666,16.0,23.0,13.366666666666667,16.099999999999998,4.333333333333333,8.0,2,2,108.56666666666666,102.63333333333333,78.2,79.86666666666667,24.33333333333333,33.333333333333336,0.49200000000000005,0.5133333333333333,0.4286666666666667,0.4523333333333334,27.0,40.0,0.26433333333333336,0.2256666666666667,13.0,15.0,2.0,1.0,1.0,2.0,39.333333333333336,34.333333333333336,0.5056666666666667,0.499,0.44566666666666666,0.43933333333333335,41.333333333333336,35.333333333333336,25.33333333333333,23.33333333333333,11.333333333333336,9.666666666666666,49.66666666666666,43.33333333333334,0.5616666666666666,0.5513333333333333,0.52,0.511,30.0,25.66666666666667,18.33333333333333,22.33333333333333,112.33333333333331,105.66666666666669,7.766666666666667,8.566666666666666,6.0,8.333333333333334,0.3296666666666667,0.341,5.0,10.666666666666666,49.13333333333333,50.0,33.0,43.33333333333334,0.5259999999999999,0.5459999999999999,14.466666666666667,12.4,14.666666666666664,13.666666666666664,0.5083333333333333,0.5026666666666667,22.0,29.33333333333333,0.3333333333333333,0.6666666666666666,211.0
37,2019-10-29,MIA,112.0,ATL,97.0,3.0,3.0,58.83333333333334,58.73333333333333,24.0,25.33333333333333,7.933333333333333,13.7,4.666666666666667,6.666666666666668,1,2,100.5,101.96666666666664,75.43333333333334,80.86666666666667,38.0,40.0,0.541,0.5429999999999999,0.4843333333333333,0.4733333333333333,41.0,42.66666666666666,0.268,0.3303333333333333,16.0,22.0,1.0,1.0,2.0,2.0,32.0,23.0,0.4443333333333333,0.494,0.3953333333333333,0.341,35.666666666666664,26.0,21.33333333333333,16.666666666666668,8.666666666666666,6.0,44.66666666666666,30.66666666666667,0.502,0.5399999999999999,0.505,0.4923333333333333,27.0,20.0,22.0,28.66666666666667,107.66666666666669,120.0,8.533333333333333,6.833333333333332,8.666666666666666,7.666666666666668,0.34600000000000003,0.3573333333333333,9.666666666666666,12.666666666666664,50.96666666666667,52.2,46.33333333333334,48.66666666666666,0.569,0.5810000000000001,15.4,15.933333333333332,17.333333333333332,19.33333333333333,0.568,0.5233333333333334,31.33333333333333,30.0,0.6666666666666666,0.6666666666666666,209.0
38,2019-10-30,BOS,116.0,MIL,105.0,3.0,3.0,60.5,53.86666666666667,20.0,21.0,14.1,13.0,6.0,6.333333333333332,2,4,105.3,101.06666666666666,82.43333333333334,75.63333333333333,31.66666666666667,33.0,0.5619999999999999,0.461,0.38466666666666666,0.4013333333333333,31.66666666666667,39.0,0.2716666666666667,0.279,11.0,18.0,1.0,1.0,2.0,2.0,43.66666666666666,43.33333333333334,0.5003333333333334,0.4956666666666666,0.424,0.429,41.333333333333336,35.0,25.66666666666667,29.33333333333333,14.666666666666664,10.666666666666666,53.0,54.33333333333334,0.537,0.547,0.4906666666666666,0.4746666666666666,26.66666666666667,24.33333333333333,14.666666666666664,25.0,124.0,107.66666666666669,7.2,9.166666666666666,5.333333333333333,9.333333333333334,0.484,0.35966666666666663,11.0,11.666666666666664,48.56666666666666,46.73333333333333,36.333333333333336,47.66666666666666,0.584,0.4946666666666666,11.3,8.7,8.0,10.333333333333334,0.491,0.4443333333333334,20.666666666666668,27.33333333333333,0.6666666666666666,0.6666666666666666,221.0
39,2019-10-30,BRK,108.0,IND,118.0,3.0,3.0,61.3,53.33333333333334,24.33333333333333,16.666666666666668,8.066666666666666,8.166666666666666,4.333333333333333,2.333333333333333,2,3,110.93333333333332,108.16666666666669,73.86666666666667,79.83333333333333,29.33333333333333,26.33333333333333,0.4863333333333333,0.5456666666666666,0.44133333333333336,0.47,39.66666666666666,28.66666666666667,0.18566666666666667,0.35300000000000004,13.666666666666664,18.33333333333333,3.0,2.0,0.0,1.0,35.333333333333336,23.66666666666667,0.5673333333333334,0.5376666666666666,0.4943333333333334,0.4463333333333333,39.333333333333336,29.33333333333333,19.666666666666668,18.666666666666668,11.666666666666664,10.0,45.66666666666666,31.33333333333333,0.5993333333333334,0.5666666666666668,0.523,0.461,27.66666666666667,19.33333333333333,24.33333333333333,17.0,101.0,124.0,8.966666666666667,7.4333333333333345,8.666666666666666,6.0,0.26033333333333336,0.419,8.0,10.333333333333334,45.93333333333334,51.36666666666667,39.0,34.333333333333336,0.519,0.5783333333333334,11.733333333333334,15.699999999999998,13.0,14.666666666666664,0.4763333333333333,0.5813333333333334,31.66666666666667,18.33333333333333,0.0,0.3333333333333333,226.0
40,2019-10-30,CLE,117.0,CHI,111.0,4.0,3.0,52.725,53.43333333333334,20.0,20.666666666666668,8.25,7.033333333333334,4.5,4.0,2,2,109.35,105.96666666666664,69.52499999999999,84.36666666666666,32.0,38.0,0.4565,0.5016666666666666,0.405,0.44166666666666665,38.5,39.333333333333336,0.24325,0.21766666666666667,17.5,13.0,3.0,2.0,1.0,1.0,40.0,37.0,0.5329999999999999,0.5343333333333333,0.45175,0.4666666666666666,40.0,41.333333333333336,20.75,20.0,14.25,12.0,54.75,44.0,0.565,0.5536666666666666,0.49725,0.5219999999999999,25.75,29.33333333333333,21.25,19.0,104.25,102.33333333333331,9.85,6.366666666666666,10.0,6.333333333333332,0.37775,0.3880000000000001,9.75,10.666666666666666,44.975,52.66666666666666,44.25,48.66666666666666,0.49625,0.5246666666666667,10.025,13.433333333333332,11.75,15.0,0.48625,0.5256666666666666,28.75,28.66666666666667,0.25,0.3333333333333333,228.0
41,2019-10-30,GSW,110.0,PHO,121.0,4.0,3.0,70.22500000000001,66.13333333333334,27.75,27.0,7.5,2.6333333333333333,4.0,1.3333333333333333,2,2,99.45,120.13333333333333,81.275,82.10000000000002,39.0,32.0,0.52275,0.4603333333333333,0.452,0.4033333333333333,39.75,40.0,0.30975,0.2903333333333333,22.25,24.66666666666667,2.0,2.0,2.0,1.0,28.0,36.0,0.46275,0.6456666666666667,0.45775,0.5516666666666666,26.0,47.33333333333334,21.75,23.33333333333333,7.75,16.0,35.0,43.33333333333334,0.5285,0.662,0.4915,0.6286666666666667,18.25,31.33333333333333,31.25,19.33333333333333,114.0,116.0,8.0,8.799999999999997,8.5,9.333333333333334,0.397,0.3733333333333333,12.25,11.333333333333336,50.55,51.83333333333334,46.75,47.33333333333334,0.5727500000000001,0.5213333333333333,13.75,11.9,15.75,15.0,0.51825,0.4603333333333333,27.5,28.66666666666667,0.5,0.3333333333333333,231.0
42,2019-10-30,OKC,99.0,POR,102.0,4.0,4.0,40.925,49.375,17.0,18.75,10.0,7.949999999999998,5.25,4.5,2,2,108.225,99.575,77.875,80.15,37.75,40.25,0.51725,0.50975,0.4655,0.446,41.5,37.5,0.273,0.29375,21.0,17.25,2.0,3.0,2.0,1.0,35.25,33.75,0.50725,0.44475,0.43025,0.4012500000000001,37.25,37.0,22.5,22.75,13.25,8.0,46.0,43.75,0.5619999999999999,0.4935000000000001,0.46299999999999997,0.51725,24.0,29.0,26.25,23.5,113.25,103.0,6.525,6.625,6.75,6.75,0.3145,0.34600000000000003,9.25,10.75,50.1,53.3,46.25,49.75,0.5665,0.5427500000000001,13.45,15.025,15.5,16.75,0.52875,0.4912500000000001,32.25,26.75,0.5,0.25,201.0
43,2019-10-30,ORL,95.0,NYK,83.0,4.0,3.0,49.4,57.5,18.75,20.33333333333333,7.775,11.133333333333333,3.75,5.666666666666668,2,2,108.85,96.6,77.025,80.86666666666666,35.25,35.666666666666664,0.49575,0.43700000000000006,0.43325,0.38866666666666666,37.75,35.333333333333336,0.326,0.22866666666666666,18.75,16.666666666666668,3.0,2.0,1.0,1.0,34.75,44.33333333333334,0.53325,0.4793333333333333,0.464,0.425,39.25,36.333333333333336,23.0,20.33333333333333,11.75,9.333333333333334,45.25,52.66666666666666,0.57325,0.5156666666666666,0.534,0.5246666666666667,27.5,27.0,27.0,17.666666666666668,105.0,96.0,9.45,9.633333333333333,10.0,9.666666666666666,0.319,0.36666666666666653,10.75,8.666666666666666,51.525,46.8,49.0,46.33333333333334,0.5297499999999999,0.4786666666666666,16.75,11.533333333333333,20.0,13.0,0.4525,0.4603333333333333,27.0,26.66666666666667,0.25,0.3333333333333333,178.0
44,2019-10-30,PHI,117.0,MIN,95.0,3.0,3.0,60.43333333333334,65.26666666666667,25.66666666666667,25.33333333333333,6.3,11.833333333333336,3.6666666666666665,7.0,3,2,102.93333333333334,95.93333333333332,81.13333333333334,84.0,37.0,39.66666666666666,0.508,0.5053333333333333,0.4426666666666667,0.446,42.66666666666666,38.66666666666666,0.321,0.35100000000000003,23.33333333333333,22.0,0.0,0.0,3.0,3.0,23.0,32.666666666666664,0.5479999999999999,0.4933333333333334,0.478,0.445,28.0,36.66666666666666,18.33333333333333,27.33333333333333,9.0,8.0,29.0,40.333333333333336,0.5579999999999999,0.524,0.5733333333333334,0.4863333333333333,19.0,28.66666666666667,20.0,29.66666666666667,121.33333333333331,109.66666666666669,9.966666666666667,9.933333333333334,10.666666666666666,10.666666666666666,0.43700000000000006,0.3993333333333333,12.666666666666664,10.333333333333334,53.4,54.8,50.0,49.66666666666666,0.5519999999999999,0.5483333333333333,11.833333333333336,16.133333333333333,14.666666666666664,19.33333333333333,0.5526666666666666,0.5453333333333333,30.0,28.33333333333333,1.0,1.0,212.0
45,2019-10-30,SAC,111.0,CHO,118.0,4.0,4.0,63.375,54.65,24.25,18.75,6.8,7.875,4.0,4.5,2,2,117.625,114.25,71.425,80.32499999999997,31.5,30.75,0.528,0.45875,0.4425,0.3955,38.25,34.25,0.2285,0.24875,14.25,16.0,3.0,4.0,1.0,0.0,35.0,36.5,0.5469999999999999,0.56475,0.48725,0.493,45.25,43.75,21.75,22.0,11.0,12.5,48.0,45.25,0.5825,0.5945,0.57275,0.5685,34.25,31.25,22.5,22.5,105.5,95.5,5.2,6.475,5.25,6.5,0.425,0.3715,14.75,11.0,46.375,48.1,41.5,42.25,0.5547500000000001,0.4965,16.15,15.65,18.25,18.0,0.47525,0.429,23.5,23.25,0.25,0.0,229.0
46,2019-10-30,TOR,125.0,DET,113.0,4.0,4.0,56.52500000000001,60.74999999999999,21.75,17.25,8.799999999999997,9.3,5.25,5.25,2,2,109.35,97.625,78.75,75.875,33.5,35.0,0.5489999999999999,0.517,0.4835,0.38675,38.5,27.5,0.31975,0.29,19.0,14.75,2.0,1.0,2.0,3.0,31.0,36.0,0.5215,0.4385,0.46775,0.37200000000000005,41.5,37.0,21.75,24.0,9.5,13.25,40.25,50.25,0.55525,0.47825,0.521,0.398,32.0,23.75,21.75,19.0,106.5,112.0,5.800000000000002,6.375,6.0,5.0,0.32225,0.45525,10.5,11.0,50.8,51.52500000000001,41.75,40.75,0.5842499999999999,0.5735,16.85,16.675,18.5,15.75,0.51925,0.43175,28.0,16.5,0.5,0.75,238.0
